,date,open,high,low,close,volume,tic,day
4793,2000-09-06,19.03125,19.625,19.03125,10.675553321838379,2900600,CAT,2
4821,2000-09-07,19.34375,19.53125,19.03125,10.503083229064941,4777600,CAT,3
4849,2000-09-08,19.03125,19.125,18.75,10.434099197387695,3091600,CAT,4
4877,2000-09-11,18.90625,19.65625,18.875,10.572072982788086,2521800,CAT,0
4905,2000-09-12,19.15625,19.40625,18.875,10.48583698272705,3190600,CAT,1
4933,2000-09-13,19.125,19.625,19.125,10.675553321838379,2132000,CAT,2
4961,2000-09-14,19.40625,19.8125,19.40625,10.830764770507812,4188200,CAT,3
4989,2000-09-15,19.21875,19.21875,18.59375,10.330620765686035,6007800,CAT,4
5017,2000-09-18,18.65625,18.65625,17.71875,9.95119857788086,5579000,CAT,0
5045,2000-09-19,18.03125,18.09375,17.3125,9.795979499816895,5201200,CAT,1
5073,2000-09-20,17.75,17.84375,17.46875,9.709750175476074,3515000,CAT,2
5101,2000-09-21,17.59375,17.84375,17.375,9.606270790100098,2412400,CAT,3
5129,2000-09-22,17.40625,17.84375,17.28125,9.692503929138184,2605400,CAT,4
5157,2000-09-25,17.5625,18.0,17.53125,9.795979499816895,2056400,CAT,0
5185,2000-09-26,17.6875,17.6875,17.25,9.658007621765137,2804800,CAT,1
5213,2000-09-27,17.375,17.375,16.25,9.244096755981445,7458600,CAT,2
5241,2000-09-28,16.75,17.375,16.3125,9.38206672668457,4866000,CAT,3
5269,2000-09-29,17.0,17.375,14.5,8.554242134094238,3578400,CAT,4
5297,2000-10-02,15.5,17.125,15.5,9.451053619384766,6628600,CAT,0
5325,2000-10-03,17.125,18.0,17.09375,9.675252914428711,4416200,CAT,1
5353,2000-10-04,17.53125,17.96875,17.40625,9.692503929138184,3534400,CAT,2
5381,2000-10-05,17.5625,17.8125,17.4375,9.658007621765137,2774200,CAT,3
5409,2000-10-06,17.5,17.84375,17.25,9.520036697387695,2549400,CAT,4
5437,2000-10-09,17.25,17.5,17.1875,9.53728199005127,1319200,CAT,0
5465,2000-10-10,17.21875,17.21875,16.65625,9.209599494934082,2709600,CAT,1
5493,2000-10-11,16.6875,17.0,16.28125,9.175107955932617,3741000,CAT,2
5521,2000-10-12,16.625,16.625,15.59375,8.795686721801758,4800400,CAT,3
5549,2000-10-13,15.90625,15.90625,15.4375,8.743949890136719,3551000,CAT,4
5577,2000-10-16,15.84375,16.0625,15.65625,8.761192321777344,3422000,CAT,0
5605,2000-10-17,15.875,16.03125,15.1875,8.416268348693848,3269600,CAT,1
5633,2000-10-18,15.0625,15.0625,14.78125,8.319295883178711,5565800,CAT,2
5661,2000-10-19,15.03125,15.40625,15.03125,8.51114559173584,3147000,CAT,3
5689,2000-10-20,15.25,15.59375,15.1875,8.563468933105469,2370200,CAT,4
5717,2000-10-23,15.34375,15.9375,15.34375,8.772758483886719,2725600,CAT,0
5745,2000-10-24,15.78125,16.125,15.78125,8.894842147827148,3443800,CAT,1
5773,2000-10-25,15.9375,16.0,15.5625,8.737871170043945,2413200,CAT,2
5801,2000-10-26,15.65625,16.15625,15.53125,8.877405166625977,2656600,CAT,3
5829,2000-10-27,16.0,16.4375,16.0,9.173896789550781,3200600,CAT,4
5857,2000-10-30,16.4375,17.875,16.25,9.749444961547852,5737800,CAT,0
5885,2000-10-31,17.46875,17.90625,16.9375,9.784323692321777,6645200,CAT,1
5913,2000-11-01,17.53125,17.875,17.28125,9.697124481201172,3343400,CAT,2
5941,2000-11-02,17.375,17.75,17.375,9.714563369750977,2362200,CAT,3
5969,2000-11-03,17.40625,17.5,17.28125,9.714563369750977,2074000,CAT,4
5997,2000-11-06,17.40625,18.3125,17.40625,10.098261833190918,3228800,CAT,0
6025,2000-11-07,18.09375,18.125,17.78125,10.080818176269531,2537200,CAT,1
6053,2000-11-08,18.0625,18.46875,17.65625,10.168024063110352,2546000,CAT,2
6081,2000-11-09,18.21875,18.5,17.84375,10.202908515930176,2848000,CAT,3
6109,2000-11-10,18.1875,18.1875,17.875,9.976175308227539,2756400,CAT,4
6137,2000-11-13,17.875,18.15625,17.59375,10.098261833190918,3065400,CAT,0
6165,2000-11-14,18.09375,18.15625,17.84375,10.063384056091309,2271400,CAT,1
6193,2000-11-15,18.03125,18.46875,18.03125,10.237788200378418,2835800,CAT,2
6221,2000-11-16,18.34375,18.34375,17.90625,10.13314151763916,1835600,CAT,3
6249,2000-11-17,18.21875,18.75,18.21875,10.307549476623535,2597600,CAT,4
6277,2000-11-20,18.46875,18.65625,18.25,10.377315521240234,3128400,CAT,0
6305,2000-11-21,18.59375,19.25,18.59375,10.673812866210938,3665600,CAT,1
6333,2000-11-22,19.09375,19.09375,18.78125,10.551725387573242,2131800,CAT,2
6361,2000-11-24,18.90625,19.5,18.875,10.848221778869629,1485600,CAT,4
6389,2000-11-27,19.4375,19.90625,19.21875,11.074951171875,2942200,CAT,0
6417,2000-11-28,19.625,19.625,19.28125,10.883103370666504,1821000,CAT,1
6445,2000-11-29,19.5,20.28125,19.5,11.197037696838379,2852400,CAT,2
6473,2000-11-30,20.0625,20.53125,19.625,10.970306396484375,3984400,CAT,3
6501,2000-12-01,19.75,20.625,19.75,11.354007720947266,3003600,CAT,4
6529,2000-12-04,20.375,21.96875,20.375,12.086524963378906,6023200,CAT,0
6557,2000-12-05,21.65625,22.125,20.96875,12.103965759277344,5893000,CAT,1
6585,2000-12-06,21.34375,21.34375,20.6875,11.598175048828125,3086800,CAT,2
6613,2000-12-07,20.78125,21.25,20.65625,11.598175048828125,2262800,CAT,3
6641,2000-12-08,20.78125,21.0625,20.5,11.61561393737793,2792200,CAT,4
6669,2000-12-11,20.8125,21.28125,20.46875,11.824904441833496,3065200,CAT,0
6697,2000-12-12,21.1875,21.8125,20.9375,11.824904441833496,4090800,CAT,1
6725,2000-12-13,21.1875,21.59375,20.71875,11.63305950164795,2747000,CAT,2
6753,2000-12-14,20.46875,20.46875,20.0625,11.354007720947266,2137600,CAT,3
6781,2000-12-15,20.375,20.71875,20.375,11.388891220092773,4576800,CAT,4
6809,2000-12-18,20.40625,21.3125,20.0625,11.807467460632324,3673200,CAT,0
6837,2000-12-19,21.15625,21.6875,20.71875,11.964438438415527,5395200,CAT,1
6865,2000-12-20,21.4375,21.65625,20.625,12.016758918762207,5809600,CAT,2
6893,2000-12-21,21.53125,22.4375,21.125,12.48766040802002,5965000,CAT,3
6921,2000-12-22,22.375,23.375,22.09375,13.010890007019043,5743600,CAT,4
6949,2000-12-26,23.3125,23.875,23.21875,13.324822425842285,3715400,CAT,1
6977,2000-12-27,23.78125,23.78125,23.1875,13.255060195922852,3737200,CAT,2
7005,2000-12-28,23.75,23.84375,23.09375,13.289945602416992,2558600,CAT,3
7033,2000-12-29,23.8125,23.96875,23.40625,13.202735900878906,3051800,CAT,4
7061,2001-01-02,23.625,23.625,22.8125,12.923686981201172,3285000,CAT,1
7089,2001-01-03,23.15625,23.34375,21.78125,12.976005554199219,7564000,CAT,2
7117,2001-01-04,23.25,24.8125,23.25,13.586438179016113,9149400,CAT,3
7145,2001-01-05,24.25,24.25,22.65625,12.80159854888916,7057800,CAT,4
7173,2001-01-08,22.9375,23.0,22.5625,12.766716003417969,3752000,CAT,0
7201,2001-01-09,22.875,22.875,22.4375,12.74927043914795,3836600,CAT,1
7229,2001-01-10,22.8125,22.8125,22.03125,12.574865341186523,3655000,CAT,2
